measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.9011,2198.9939,553.8419,1136.8989,3160.5844,30.3705,41.9921,2.7238,0.9987,334.4519,162286.039
microtubule,2,3,2.3715,2227.7653,728.5517,1225.2663,3545.9011,36.5445,45.2153,0.227,2.3606,275.8496,133850.423
microtubule,3,3,1.5495,3749.1058,494.6534,2589.2856,4801.727,67.0058,31.2785,1.5435,0.1362,291.9003,141638.707
microtubule,1,2,2.9011,326.3671,34.9032,227.2645,402.575,30.3705,41.9921,2.7238,0.9987,82.0039,39790.7285
microtubule,2,2,2.3715,311.227,49.5166,183.1635,430.9712,36.5445,45.2153,0.227,2.3606,65.211,31642.3269
microtubule,3,2,1.5495,473.6407,56.1986,372.6137,606.2608,67.0058,31.2785,1.5435,0.1362,54.7789,26580.353
background,1,3,2.9011,355.1466,45.8713,271.27,459.0981,30.3251,41.629,2.7238,0.9987,87.4554,42435.9668
background,2,3,2.3715,198.1122,71.1644,70.6702,448.151,37.2255,44.5798,0.227,2.3606,54.1574,26278.8076
background,3,3,1.5495,205.1671,35.2646,143.9915,273.1091,67.142,31.8232,1.5435,0.1362,36.2732,17600.8529
background,1,2,2.9011,347.3216,53.7202,256.202,483.118,30.3251,41.629,2.7238,0.9987,84.8109,41152.7734
background,2,2,2.3715,318.1987,48.1676,201.0866,437.5866,37.2255,44.5798,0.227,2.3606,65.9725,32011.8271
background,3,2,1.5495,470.6415,50.4371,324.2608,564.4079,67.142,31.8232,1.5435,0.1362,54.5626,26475.3824
