measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5215,2936.2084,792.7027,1688.0764,4851.8542,46.4864,18.7943,0.5902,2.4514,380.0059,184390.167
microtubule,2,3,2.3593,4543.8767,788.8918,2896.2932,5575.2375,54.6125,49.528,0.454,2.3152,528.9389,256656.927
microtubule,3,3,2.1059,5424.8029,861.5049,3240.9888,7108.1628,46.5318,51.0261,0.2724,2.0883,554.3867,269004.956
microtubule,1,2,2.5215,244.8768,65.4537,152.2706,449.2585,46.4864,18.7943,0.5902,2.4514,54.94,26658.5351
microtubule,2,2,2.3593,480.7729,81.1124,332.2779,653.1832,54.6125,49.528,0.454,2.3152,76.8507,37290.255
microtubule,3,2,2.1059,1137.3802,180.2555,810.618,1571.2701,46.5318,51.0261,0.2724,2.0883,131.7505,63929.2607
background,1,3,2.5215,163.2505,56.3306,42.2932,291.3187,46.2141,18.3404,0.5902,2.4514,54.2662,26331.5689
background,2,3,2.3593,551.8143,88.4013,371.092,711.8849,54.9303,49.6188,0.454,2.3152,92.8995,45077.6205
background,3,3,2.1059,487.5994,49.4115,367.2932,623.0758,46.9404,50.8445,0.2724,2.0883,76.1627,36956.3913
background,1,2,2.5215,107.2227,77.4301,-11.0885,262.4332,46.2141,18.3404,0.5902,2.4514,38.7698,18812.25
background,2,2,2.3593,411.6678,136.6864,208.1832,641.8282,54.9303,49.6188,0.454,2.3152,69.3026,33627.6857
background,3,2,2.1059,447.6291,59.922,351.3571,652.1832,46.9404,50.8445,0.2724,2.0883,64.9403,31510.9565
