measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.464,903.0783,164.7522,636.9887,1240.1276,28.6454,21.2458,1.2711,0.7264,80.2615,38945.25
microtubule,2,3,1.9341,1156.3657,196.6376,813.3615,1685.5858,28.7362,17.16,1.8159,0.681,129.983,63071.6477
microtubule,3,3,2.0801,1391.0608,467.728,783.6237,2249.2947,55.0664,24.8321,2.0429,0.3178,161.5784,78402.6532
microtubule,1,2,1.464,642.2295,133.9755,481.1765,927.8361,28.6454,21.2458,1.2711,0.7264,78.2952,37991.1667
microtubule,2,2,1.9341,667.3276,73.3906,544.0755,852.1238,28.7362,17.16,1.8159,0.681,106.6695,51759.2076
microtubule,3,2,2.0801,1069.4736,217.901,608.2297,1334.8528,55.0664,24.8321,2.0429,0.3178,152.8948,74189.106
background,1,3,1.464,126.7986,42.0683,41.5581,209.5303,28.9632,20.8372,1.2711,0.7264,27.4674,13328.0208
background,2,3,1.9341,368.9862,79.2832,265.2525,608.72,28.5093,17.6594,1.8159,0.681,58.5845,28426.9498
background,3,3,2.0801,218.9498,117.5099,22.8081,524.7764,54.9303,25.4223,2.0429,0.3178,48.0462,23313.438
background,1,2,1.464,714.5857,94.8207,501.8153,848.0375,28.9632,20.8372,1.2711,0.7264,83.2161,40378.9233
background,2,2,1.9341,721.8477,61.6576,558.3698,862.9084,28.5093,17.6594,1.8159,0.681,111.6133,54158.0927
background,3,2,2.0801,1207.247,89.2932,1048.58,1375.5485,54.9303,25.4223,2.0429,0.3178,166.2397,80664.4552
