measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1177,1764.1622,255.9491,1168.0316,2207.5779,14.0276,47.9845,1.8159,1.0895,211.1971,102479.146
microtubule,2,3,2.7528,1481.476,391.9255,790.0825,2260.4117,36.6807,54.1585,2.6784,0.6356,236.6762,114842.354
microtubule,3,3,2.3767,1739.8347,502.6256,719.2126,2420.8101,20.5648,24.1058,1.1349,2.0883,230.5396,111864.7
microtubule,1,2,2.1177,102.3696,45.3338,23.0326,178.7868,14.0276,47.9845,1.8159,1.0895,43.7707,21238.8691
microtubule,2,2,2.7528,133.4406,37.8972,30.8932,218.0942,36.6807,54.1585,2.6784,0.6356,60.5073,29359.9393
microtubule,3,2,2.3767,27.2389,31.8952,-32.9825,101.5796,20.5648,24.1058,1.1349,2.0883,40.1239,19469.324
background,1,3,2.1177,90.7018,44.9387,19.1243,263.18,13.6645,47.6214,1.8159,1.0895,45.6548,22153.0452
background,2,3,2.7528,153.3259,33.0208,86.6647,236.275,36.7261,54.7033,2.6784,0.6356,66.9725,32497.0482
background,3,3,2.3767,19.7731,30.2451,-40.3525,98.9374,19.9746,23.9696,1.1349,2.0883,42.6632,20701.4342
background,1,2,2.1177,80.8087,47.248,-38.9619,185.8932,13.6645,47.6214,1.8159,1.0895,41.6379,20203.9443
background,2,2,2.7528,111.6547,40.9054,2.4232,191.216,36.7261,54.7033,2.6784,0.6356,57.7236,28009.2133
background,3,2,2.3767,18.7959,30.3788,-43.8967,86.9775,19.9746,23.9696,1.1349,2.0883,39.2017,19021.8432
