measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5463,2382.3558,715.6387,1248.6432,3881.9848,41.3112,15.208,2.4968,0.4994,315.0163,152855.295
microtubule,2,3,2.258,1772.275,443.921,893.464,2525.204,17.2054,24.6959,1.9521,1.1349,217.7342,105651.14
microtubule,3,3,2.3347,2555.8935,287.2084,1744.9062,3020.0263,77.8103,35.1372,2.0883,1.0441,305.9806,148470.892
microtubule,1,2,2.5463,399.159,61.7488,280.4843,601.8172,41.3112,15.208,2.4968,0.4994,76.291,37018.6592
microtubule,2,2,2.258,281.397,44.6355,184.5088,397.8888,17.2054,24.6959,1.9521,1.1349,55.883,27116.1
microtubule,3,2,2.3347,169.334,43.6481,87.1483,258.4866,77.8103,35.1372,2.0883,1.0441,44.9694,21820.511
background,1,3,2.5463,171.6278,32.848,84.1167,240.4822,41.5836,14.8448,2.4968,0.4994,55.3218,26843.7977
background,2,3,2.258,83.0158,49.8383,-23.356,230.404,16.7969,25.3315,1.9521,1.1349,40.1849,19498.92
background,3,3,2.3347,292.0128,61.436,164.5988,475.1736,78.3551,34.8648,2.0883,1.0441,63.3702,30749.098
background,1,2,2.5463,218.0499,41.9844,130.5213,319.7468,41.5836,14.8448,2.4968,0.4994,55.0161,26695.4418
background,2,2,2.258,66.5513,46.9676,-27.2112,173.8288,16.7969,25.3315,1.9521,1.1349,33.3017,16158.97
background,3,2,2.3347,155.8071,37.1635,88.1963,264.9476,78.3551,34.8648,2.0883,1.0441,43.5198,21117.113
