measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7618,2454.9875,741.7524,1145.5228,3989.1029,32.5042,55.248,2.4968,1.1803,349.5492,169611.708
microtubule,2,3,2.4384,1990.0681,352.2467,1159.8251,2581.0563,30.2797,50.5268,0.9987,2.2244,257.3862,124891.431
microtubule,3,3,2.2798,1770.5141,499.2409,889.2668,2453.9396,52.388,49.8912,0.4994,2.2244,215.591,104611.164
microtubule,1,2,2.7618,660.0408,117.9162,401.0222,863.0865,32.5042,55.248,2.4968,1.1803,111.9697,54331.0458
microtubule,2,2,2.4384,458.917,64.5378,348.7336,589.4003,30.2797,50.5268,0.9987,2.2244,76.5309,37135.0883
microtubule,3,2,2.2798,646.2821,74.4617,513.0308,786.5976,52.388,49.8912,0.4994,2.2244,90.658,43989.9725
background,1,3,2.7618,190.9195,37.7712,85.5831,315.3148,32.9128,55.7928,2.4968,1.1803,60.2591,29239.4915
background,2,3,2.4384,355.3486,144.9262,190.1255,681.2037,30.0528,50.209,0.9987,2.2244,72.0934,34981.8586
background,3,3,2.2798,259.5505,93.8496,144.6876,454.3148,52.1157,50.0274,0.4994,2.2244,56.7814,27552.0212
background,1,2,2.7618,196.1678,102.4497,46.5366,412.2301,32.9128,55.7928,2.4968,1.1803,52.6986,25570.9221
background,2,2,2.4384,308.2531,55.7166,190.3495,445.0978,30.0528,50.209,0.9987,2.2244,59.4534,28848.574
background,3,2,2.2798,675.7986,56.548,533.9436,781.6936,52.1157,50.0274,0.4994,2.2244,93.7603,45495.3141
