measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0883,2898.4406,460.5196,2085.7113,3759.4171,13.3921,15.7527,3.087,0.09079,484.7487,235214.5
microtubule,2,3,1.7287,5537.8961,1031.5057,4311.4772,8827.5348,28.1915,7.3089,0.4086,1.6797,486.1327,235886.089
microtubule,3,3,2.4065,6736.0005,1144.7121,4433.195,9344.5348,0.6356,22.0629,2.406,0.0454,806.4409,391309.15
microtubule,1,2,3.0883,800.545,78.6764,639.0071,1000.5953,13.3921,15.7527,3.087,0.09079,161.4408,78335.8818
microtubule,2,2,1.7287,1623.0388,322.1933,1309.8282,2595.2424,28.1915,7.3089,0.4086,1.6797,157.3565,76354.0602
microtubule,3,2,2.4065,1940.0586,281.2648,1468.2235,2554.3366,0.6356,22.0629,2.406,0.0454,253.1586,122840.076
background,1,3,3.0883,369.3383,96.6549,207.6525,609.5348,13.4375,15.3896,3.087,0.09079,125.1086,60706.4413
background,2,3,1.7287,662.6374,189.5648,457.3478,1290.0348,28.7362,7.3089,0.4086,1.6797,94.2873,45751.0029
background,3,3,2.4065,1197.4485,436.9832,811.9358,3210.0348,0.6356,21.7905,2.406,0.0454,190.0694,92227.3396
background,1,2,3.0883,306.9125,42.5668,189.0659,403.2424,13.4375,15.3896,3.087,0.09079,91.2459,44275.2352
background,2,2,1.7287,506.2293,92.8055,382.6995,766.0041,28.7362,7.3089,0.4086,1.6797,67.5937,32798.491
background,3,2,2.4065,569.8161,126.3582,384.5868,975.7424,0.6356,21.7905,2.406,0.0454,100.6677,48846.981
