measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.9114,2500.2976,530.6942,1771.0039,4111.834,25.5585,44.9883,0.5448,2.86,373.6016,181282.636
microtubule,2,3,2.4552,2628.2929,1402.5923,1279.1674,6416.834,26.0124,39.7677,0.8171,2.3152,330.6325,160432.74
microtubule,3,3,2.8586,5130.3611,1422.7021,1994.334,7969.7393,49.301,15.5257,0.4994,2.8146,714.7495,346817.731
microtubule,1,2,2.9114,298.1802,39.6249,209.9485,414.6692,25.5585,44.9883,0.5448,2.86,69.3,33626.4111
microtubule,2,2,2.4552,618.4498,135.0097,359.8508,888.6656,26.0124,39.7677,0.8171,2.3152,94.9405,46067.9445
microtubule,3,2,2.8586,441.4294,141.4023,153.6288,648.5966,49.301,15.5257,0.4994,2.8146,87.1279,42277.0288
background,1,3,2.9114,292.1509,50.4054,147.2188,421.8028,25.1499,44.9883,0.5448,2.86,77.8046,37753.0986
background,2,3,2.4552,999.0744,310.9855,560.334,1747.8154,25.6946,39.7677,0.8171,2.3152,145.9633,70825.7223
background,3,3,2.8586,484.7885,73.4453,334.2512,744.334,49.7096,15.0718,0.4994,2.8146,102.0158,49501.0871
background,1,2,2.9114,268.9081,51.1604,130.1008,377.8508,25.1499,44.9883,0.5448,2.86,65.3788,31723.7256
background,2,2,2.4552,568.3198,104.8859,367.7582,842.8508,25.6946,39.7677,0.8171,2.3152,89.2583,43310.7962
background,3,2,2.8586,151.7051,111.7508,25.8508,528.3508,49.7096,15.0718,0.4994,2.8146,48.9143,23734.6749
