measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.6819,2559.0661,648.9376,1509.4853,3606.0447,70.1382,12.2572,0.1362,2.6784,350.5729,170108.406
microtubule,2,3,2.0674,1810.6017,350.9992,1302.126,2516.988,66.0525,9.9419,0.681,1.9521,202.1182,98073.7582
microtubule,3,3,2.4552,802.5078,194.4655,502.2223,1410.926,25.6039,7.2181,2.0429,1.3619,122.2555,59322.0002
microtubule,1,2,2.6819,561.777,248.3115,231.4776,1158.4606,70.1382,12.2572,0.1362,2.6784,101.0047,49010.5083
microtubule,2,2,2.0674,238.1938,101.0787,135.4636,548.9352,66.0525,9.9419,0.681,1.9521,47.7777,23183.1521
microtubule,3,2,2.4552,165.483,74.1382,77.4907,349.75,25.6039,7.2181,2.0429,1.3619,47.6684,23130.1297
background,1,3,2.6819,86.9388,25.5815,34.5955,144.2523,70.91,12.3934,0.1362,2.6784,44.8875,21780.7669
background,2,3,2.0674,22.2764,19.1,-23.074,65.3438,67.7322,9.2156,0.681,1.9521,28.8986,14022.4693
background,3,3,2.4552,66.6657,35.9077,-11.074,140.5927,25.2861,7.7629,2.0429,1.3619,38.849,18850.6851
background,1,2,2.6819,91.6832,33.3852,15.4352,148.5242,70.91,12.3934,0.1362,2.6784,42.8763,20804.8771
background,2,2,2.0674,116.3918,54.3343,34.1531,291.516,67.7322,9.2156,0.681,1.9521,35.9798,17458.4622
background,3,2,2.4552,161.7133,30.5518,102.9352,234.2685,25.2861,7.7629,2.0429,1.3619,47.2411,22922.7963
