measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1738,3367.4894,488.3784,2778.6339,4463.9176,62.6477,42.0375,1.0441,1.9067,373.9195,181436.857
microtubule,2,3,2.0569,1391.2991,361.9171,864.6831,2199.6964,56.2014,46.6226,1.9067,0.7717,163.6827,79423.7234
microtubule,3,3,2.0554,1357.7881,213.3531,977.7587,1718.4149,46.668,47.8029,1.4073,1.4981,160.5058,77882.2175
microtubule,1,2,2.1738,1820.3632,340.0772,1110.048,2525.5897,62.6477,42.0375,1.0441,1.9067,212.2983,103013.446
microtubule,2,2,2.0569,1089.1715,183.8555,853.048,1688.7146,56.2014,46.6226,1.9067,0.7717,129.9831,63071.6798
microtubule,3,2,2.0554,1002.6897,84.593,844.3561,1281.1724,46.668,47.8029,1.4073,1.4981,121.7846,59093.5199
background,1,3,2.1738,430.4525,164.8844,225.1756,943.6964,62.2846,42.1283,1.0441,1.9067,77.3284,37522.0495
background,2,3,2.0569,154.9185,42.2082,65.2497,279.292,55.0211,46.7134,1.9067,0.7717,46.4733,22550.217
background,3,3,2.0554,181.939,71.97,103.4934,408.7864,46.9404,48.1661,1.4073,1.4981,49.0348,23793.16
background,1,2,2.1738,566.3753,96.8454,395.048,804.048,62.2846,42.1283,1.0441,1.9067,85.6667,41568.039
background,2,2,2.0569,461.2902,83.8293,345.3813,713.548,55.0211,46.7134,1.9067,0.7717,70.4597,34189.1401
background,3,2,2.0554,625.9829,77.8725,466.2313,816.8721,46.9404,48.1661,1.4073,1.4981,86.0726,41765.0051
