measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4883,1833.0881,758.1448,815.8424,3149.7216,43.9896,50.8899,2.4968,0.1816,256.0415,124238.983
microtubule,2,3,3.103,2148.9659,835.1594,919.464,3995.0265,18.3857,40.0855,2.9054,1.0895,360.3978,174875.748
microtubule,3,3,2.7352,1003.0001,677.3922,240.3298,2901.7614,62.6477,37.5432,1.1349,2.4968,174.549,84696.3858
microtubule,1,2,2.4883,303.2241,63.1212,162.6825,446.0653,43.9896,50.8899,2.4968,0.1816,69.9236,33928.9939
microtubule,2,2,3.103,378.6942,41.5777,266.7263,471.3731,18.3857,40.0855,2.9054,1.0895,96.8877,47012.8052
microtubule,3,2,2.7352,50.4287,30.6485,-20.1194,112.7433,62.6477,37.5432,1.1349,2.4968,44.3869,21537.8475
background,1,3,2.4883,212.4583,97.8775,48.7579,480.9303,44.0804,51.5709,2.4968,0.1816,69.0059,33483.7181
background,2,3,3.103,140.7708,38.8319,44.3722,248.5348,18.3404,39.5861,2.9054,1.0895,74.8311,36310.2872
background,3,3,2.7352,66.5294,113.5742,-38.843,498.5348,62.33,37.9972,1.1349,2.4968,56.8219,27571.6687
background,1,2,2.4883,225.7686,49.4505,129.008,333.9669,44.0804,51.5709,2.4968,0.1816,60.9845,29591.4882
background,2,2,3.103,146.7195,78.3151,20.3492,318.3319,18.3404,39.5861,2.9054,1.0895,63.9008,31006.5536
background,3,2,2.7352,61.8254,30.4987,-47.2552,140.7689,62.33,37.9972,1.1349,2.4968,45.8196,22233.0508
