measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.6271,1602.992,507.8731,755.0023,2524.4232,25.4223,39.3591,0.8171,2.4968,218.9711,106251.308
microtubule,2,3,2.0149,5151.8727,726.2001,3825.0655,6803.0941,35.1826,24.3327,1.9521,0.4994,496.1335,240738.762
microtubule,3,3,1.9731,2817.7307,773.4574,1390.2019,4314.0096,28.2823,47.2582,0.7717,1.8159,273.4514,132686.764
microtubule,1,2,2.6271,162.5288,41.4307,68.9273,259.0605,25.4223,39.3591,0.8171,2.4968,44.5691,21626.2634
microtubule,2,2,2.0149,672.4581,66.4424,564.3684,841.9195,35.1826,24.3327,1.9521,0.4994,81.284,39441.4262
microtubule,3,2,1.9731,409.636,52.3388,315.2383,511.4249,28.2823,47.2582,0.7717,1.8159,55.6453,27000.7766
background,1,3,2.6271,428.8088,202.3168,254.0201,1177.1153,25.6493,39.4499,0.8171,2.4968,76.2,36974.4952
background,2,3,2.0149,671.1604,56.4044,540.3951,797.1792,35.001,23.9242,1.9521,0.4994,80.5942,39106.7104
background,3,3,1.9731,944.0079,300.7821,478.1224,1906.5225,28.5547,47.2582,0.7717,1.8159,103.5447,50242.9615
background,1,2,2.6271,141.4131,25.6208,76.5658,199.5664,25.6493,39.4499,0.8171,2.4968,42.0016,20380.4364
background,2,2,2.0149,175.48,28.1086,121.9366,229.0161,35.001,23.9242,1.9521,0.4994,35.1945,17077.4092
background,3,2,1.9731,325.7245,52.5999,248.2989,438.1945,28.5547,47.2582,0.7717,1.8159,48.0364,23308.6711
