measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4065,4987.5578,1534.1557,3405.7573,9848.604,32.0956,47.4852,1.9521,1.4073,593.7136,288087.508
microtubule,2,3,2.0704,3960.8672,1152.2832,1942.604,6308.0352,45.0791,57.1093,1.2711,1.6343,417.3041,202488.371
microtubule,3,3,1.7988,3166.2208,631.2369,1967.604,4437.7739,55.5658,31.1423,0.3178,1.7705,296.8867,144058.288
microtubule,1,2,2.4065,1127.1906,79.7251,966.538,1337.198,32.0956,47.4852,1.9521,1.4073,158.9177,77111.6005
microtubule,2,2,2.0704,663.2915,93.5196,466.7481,818.6498,45.0791,57.1093,1.2711,1.6343,93.3834,45312.3954
microtubule,3,2,1.7988,607.1851,59.1978,466.6874,750.208,55.5658,31.1423,0.3178,1.7705,76.7213,37227.4725
background,1,3,2.4065,603.2321,103.3726,420.9302,938.4961,31.7324,47.8937,1.9521,1.4073,105.793,51333.916
background,2,3,2.0704,634.4558,299.0651,236.604,1459.0634,45.3061,57.4271,1.2711,1.6343,95.1035,46147.0323
background,3,3,1.7988,564.4533,91.7635,437.354,912.854,55.9744,31.2785,0.3178,1.7705,77.0477,37385.8212
background,1,2,2.4065,839.2164,76.1942,690.9935,1023.6232,31.7324,47.8937,1.9521,1.4073,126.8698,61560.996
background,2,2,2.0704,576.1672,148.3465,396.8521,945.198,45.3061,57.4271,1.2711,1.6343,84.9444,41217.5538
background,3,2,1.7988,584.377,73.4903,451.653,711.698,55.9744,31.2785,0.3178,1.7705,74.7941,36292.34
