measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5999,1150.5307,275.3648,620.8159,1856.2941,38.088,31.7324,2.3606,1.0895,163.4903,79330.3516
microtubule,2,3,2.4552,1194.761,358.2168,397.6549,1874.3956,49.6642,29.2356,0.8171,2.3152,160.0473,77659.7225
microtubule,3,3,2.57,1477.6147,646.1812,428.7799,2924.1427,42.9001,39.2683,2.4514,0.7717,202.5869,98301.2225
microtubule,1,2,2.5999,375.9671,76.9166,219.082,555.9721,38.088,31.7324,2.3606,1.0895,83.5384,40535.337
microtubule,2,2,2.4552,467.2241,110.6252,292.0635,718.2486,49.6642,29.2356,0.8171,2.3152,89.5613,43457.8149
microtubule,3,2,2.57,365.3825,212.1622,93.2676,929.6009,42.9001,39.2683,2.4514,0.7717,82.2732,39921.4266
background,1,3,2.5999,165.3996,47.1679,79.9544,303.79,38.2242,31.2785,2.3606,1.0895,45.7366,22192.7508
background,2,3,2.4552,121.336,42.1894,44.0993,232.8771,50.209,28.9178,0.8171,2.3152,38.3764,18621.3519
background,3,3,2.57,42.6198,30.2767,-4.1467,144.766,42.0829,36.8623,2.4514,0.7717,31.0606,15071.5203
background,1,2,2.5999,322.3334,63.5543,202.42,516.082,38.2242,31.2785,2.3606,1.0895,77.1275,37424.5787
background,2,2,2.4552,192.4386,48.3165,73.082,291.4153,50.209,28.9178,0.8171,2.3152,58.4148,28344.611
background,3,2,2.57,129.2154,67.6046,-13.936,279.3133,42.0829,36.8623,2.4514,0.7717,54.044,26223.7365
