measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.68,4883.5121,574.9263,3575.9276,6283.6827,16.7969,50.1636,2.0883,1.6797,629.82,305607.435
microtubule,2,3,2.9068,5056.4419,792.6322,2677.0548,6119.2032,22.2899,52.2064,1.8159,2.2698,705.4702,342315.16
microtubule,3,3,1.5992,2538.2199,575.3999,1527.2548,3661.8834,15.3896,38.542,0.1816,1.5889,203.8909,98933.9427
microtubule,1,2,2.68,3242.6736,465.1831,2380.7662,4015.257,16.7969,50.1636,2.0883,1.6797,434.1795,210676.824
microtubule,2,2,2.9068,3246.3184,397.1199,2312.1159,3896.9401,22.2899,52.2064,1.8159,2.2698,470.8494,228470.137
microtubule,3,2,1.5992,1247.1353,210.4063,914.4789,1690.5646,15.3896,38.542,0.1816,1.5889,112.4554,54566.7145
background,1,3,2.68,845.8182,161.2931,609.2876,1581.0548,16.7515,49.8458,2.0883,1.6797,130.548,63345.8022
background,2,3,2.9068,1003.2426,169.9087,704.8517,1585.0548,22.0629,52.0703,1.8159,2.2698,162.5152,78857.207
background,3,3,1.5992,611.5433,182.1304,459.4548,1387.0548,15.0264,38.769,0.1816,1.5889,60.9476,29573.5857
background,1,2,2.68,1304.6959,107.1469,1051.559,1570.3932,16.7515,49.8458,2.0883,1.6797,194.5432,94398.1642
background,2,2,2.9068,1451.177,172.16,1073.3932,1731.6823,22.0629,52.0703,1.8159,2.2698,230.3773,111785.945
background,3,2,1.5992,739.3309,99.9377,588.8789,926.8932,15.0264,38.769,0.1816,1.5889,74.7806,36285.757
