measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0569,2537.6679,470.4898,1455.831,3399.5896,35.5458,20.02,1.9067,0.7717,269.5901,130813.157
microtubule,2,3,2.1394,2331.9355,441.2243,1607.3413,3094.0701,42.3099,14.3454,0.6356,2.0429,260.9599,126625.533
microtubule,3,3,2.2539,2693.9478,366.5638,2097.9036,3617.7036,41.3112,11.7124,0.3632,2.2244,315.3192,153002.255
microtubule,1,2,2.0569,2517.645,902.8819,854.8848,3919.8272,35.5458,20.02,1.9067,0.7717,262.7641,127500.968
microtubule,2,2,2.1394,2099.8268,255.7282,1581.123,2681.4322,42.3099,14.3454,0.6356,2.0429,232.8571,112989.217
microtubule,3,2,2.2539,1849.2742,266.4647,1387.1248,2304.0848,41.3112,11.7124,0.3632,2.2244,221.0764,107272.859
background,1,3,2.0569,456.469,245.5407,190.6762,955.9036,35.3188,20.4286,1.9067,0.7717,72.2915,35078.0086
background,2,3,2.1394,1319.4161,259.0782,932.836,1876.1553,42.4461,14.2092,0.6356,2.0429,160.7993,78024.6021
background,3,3,2.2539,1098.3508,523.1905,601.6252,2746.3284,41.7198,12.0756,0.3632,2.2244,147.6142,71626.8063
background,1,2,2.0569,531.3659,155.9429,324.3848,949.8848,35.3188,20.4286,1.9067,0.7717,74.464,36132.1306
background,2,2,2.1394,1076.6249,112.5305,887.8037,1286.2719,42.4461,14.2092,0.6356,2.0429,131.6397,63875.5249
background,3,2,2.2539,774.5679,229.4399,521.8704,1411.6128,41.7198,12.0756,0.3632,2.2244,108.1196,52462.8406
