measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.7647,1170.8992,169.2045,830.0799,1494.8156,37.1347,48.2115,3.1324,2.0883,242.5388,117687.028
microtubule,2,3,1.8005,877.3184,187.525,514.4032,1347.2957,13.0743,26.4664,0.9987,1.4981,93.5756,45405.6623
microtubule,3,3,2.2698,822.7652,186.3068,509.8632,1248.8632,22.4715,46.1687,2.2698,0,110.6651,53698
microtubule,1,2,3.7647,392.7514,51.0581,273.2642,542.4872,37.1347,48.2115,3.1324,2.0883,113.3279,54990.0793
microtubule,2,2,1.8005,188.149,49.1241,109.1076,295.1076,13.0743,26.4664,0.9987,1.4981,38.0267,18451.6974
microtubule,3,2,2.2698,227.6174,56.5383,117.1076,362.1076,22.4715,46.1687,2.2698,0,51.4499,24965
background,1,3,3.7647,139.7073,64.9018,32.5505,345.8632,38.769,49.6188,3.1324,2.0883,64.0251,31066.9023
background,2,3,1.8005,157.735,41.3569,83.8132,259.8494,12.7565,26.421,0.9987,1.4981,32.7736,15902.7425
background,3,3,2.2698,77.7652,33.6126,-4.1368,142.8632,22.1083,45.7147,2.2698,0,32.362,15703
background,1,2,3.7647,144.6075,27.257,72.4989,220.5706,38.769,49.6188,3.1324,2.0883,70.3708,34145.9904
background,2,2,1.8005,150.2215,52.1666,78.3251,263.7951,12.7565,26.421,0.9987,1.4981,34.822,16896.67
background,3,2,2.2698,204.6958,57.0569,83.1076,323.1076,22.1083,45.7147,2.2698,0,49.0407,23796
