measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3201,5493.4836,725.5405,3932.6897,6787.677,22.9708,43.3994,1.1803,1.9975,611.2745,296608.58
microtubule,2,3,3.0578,3426.723,613.1897,2298.2493,4448.1072,23.1524,31.7778,2.3152,1.9975,509.7235,247333.041
microtubule,3,3,2.6189,3214.1324,532.6309,2503.7922,5323.4724,39.8585,50.7991,1.4527,2.1791,416.4108,202054.938
microtubule,1,2,2.3201,5378.644,746.2102,4223.945,6935.1247,22.9708,43.3994,1.1803,1.9975,624.9264,303232.883
microtubule,2,2,3.0578,4159.9747,393.8163,3641.0507,5160.5451,23.1524,31.7778,2.3152,1.9975,646.4273,313665.799
microtubule,3,2,2.6189,4244.2012,527.3386,3325.498,5253.2424,39.8585,50.7991,1.4527,2.1791,571.112,277120.57
background,1,3,2.3201,678.8818,241.6305,466.6716,1360.8788,22.6077,43.1725,1.1803,1.9975,95.3142,46249.2877
background,2,3,3.0578,920.9683,308.1903,504.7522,1564.5002,23.5156,32.0048,2.3152,1.9975,158.5676,76941.7189
background,3,3,2.6189,885.5628,339.536,583.4403,2462.4724,39.6769,50.5268,1.4527,2.1791,133.2757,64669.3331
background,1,2,2.3201,3324.6998,653.7564,1499.2424,4193.3532,22.6077,43.1725,1.1803,1.9975,404.8139,196427.785
background,2,2,3.0578,4165.6009,311.0345,3560.1096,4718.2942,23.5156,32.0048,2.3152,1.9975,647.2158,314048.377
background,3,2,2.6189,4099.0299,220.7435,3669.5456,4693.2424,39.6769,50.5268,1.4527,2.1791,553.4604,268555.462
