measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.211,1734.2253,360.4255,822.6608,2518.7209,22.1991,16.1613,2.0883,0.7264,206.5583,100228.223
microtubule,2,3,2.3754,3477.9283,862.9218,1949.998,5387.9352,35.0918,35.4096,2.1337,1.0441,409.4105,198658.178
microtubule,3,3,2.2717,3205.2279,647.259,1596.6608,4237.9806,56.2922,29.3264,0.09079,2.2698,365.2989,177253.92
microtubule,1,2,2.211,89.1782,26.1843,21.794,145.8144,22.1991,16.1613,2.0883,0.7264,32.8076,15919.2082
microtubule,2,2,2.3754,262.715,64.4846,106.5954,366.5373,35.0918,35.4096,2.1337,1.0441,53.7309,26071.8145
microtubule,3,2,2.2717,191.2591,38.6348,98.994,273.794,56.2922,29.3264,0.09079,2.2698,44.1929,21443.7198
background,1,3,2.211,254.9685,77.4585,149.6608,458.2893,22.2899,15.8889,2.0883,0.7264,54.1298,26265.3853
background,2,3,2.3754,176.0849,51.5492,94.4537,303.1457,34.3201,35.8636,2.1337,1.0441,48.7614,23660.4777
background,3,3,2.2717,238.1259,47.7113,139.1808,354.6608,56.7461,29.0994,0.09079,2.2698,53.4421,25931.7198
background,1,2,2.211,21.6052,22.7731,-23.1348,60.4912,22.2899,15.8889,2.0883,0.7264,25.8446,12540.5577
background,2,2,2.3754,98.0888,43.2847,21.4286,189.8613,34.3201,35.8636,2.1337,1.0441,35.7493,17346.6269
background,3,2,2.2717,117.1462,35.7636,58.234,252.354,56.7461,29.0994,0.09079,2.2698,36.4033,17663.96
