measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0632,3606.3125,1201.6777,1410.6593,5843.1926,48.6655,35.909,2.3606,1.9521,547.0811,265460.069
microtubule,2,3,2.3698,2312.0259,1103.8705,441.6973,4520.1189,30.3705,26.4664,2.2244,0.8171,285.031,138305.511
microtubule,3,3,2.3135,2501.3329,1285.028,671.4395,5280.7214,36.1359,50.4814,0.6356,2.2244,299.9402,145539.936
microtubule,1,2,3.0632,405.0082,102.5843,288.3907,700.9487,48.6655,35.909,2.3606,1.9521,93.5646,45400.3254
microtubule,2,2,2.3698,302.539,190.1821,24.9104,815.059,30.3705,26.4664,2.2244,0.8171,61.733,29954.6789
microtubule,3,2,2.3135,281.6,143.7674,74.1342,593.0477,36.1359,50.4814,0.6356,2.2244,58.3243,28300.6659
background,1,3,3.0632,268.739,82.0657,127.5972,440.988,49.2556,35.682,2.3606,1.9521,79.3543,38505.0696
background,2,3,2.3698,172.5333,73.2126,70.488,492.488,30.5975,26.0578,2.2244,0.8171,51.3415,24912.4009
background,3,3,2.3135,340.7669,157.1333,135.1829,805.988,36.5445,50.5268,0.6356,2.2244,68.4016,33190.5013
background,1,2,3.0632,90.2062,28.6552,23.5436,151.3814,49.2556,35.682,2.3606,1.9521,49.4483,23993.7846
background,2,2,2.3698,38.4818,35.9641,-28.4187,117.8653,30.5975,26.0578,2.2244,0.8171,32.8909,15959.648
background,3,2,2.3135,91.6816,28.1167,19.3564,170.3564,36.5445,50.5268,0.6356,2.2244,37.9715,18424.9104
