measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.217,12806.0721,2460.7953,7323.701,15962.2464,43.9896,53.296,2.1791,0.4086,1362.9445,661341.286
microtubule,2,3,2.0103,12050.2595,2033.9108,6714.2464,14429.2132,36.3629,24.8775,0.8625,1.8159,1156.5563,561195.591
microtubule,3,3,1.6443,10659.6457,885.4945,9598.5794,12412.0237,36.1813,30.2343,1.6343,0.1816,844.9085,409974.775
microtubule,1,2,2.217,2730.5056,587.6094,1524.3433,3742.8444,43.9896,53.296,2.1791,0.4086,320.5349,155533.059
microtubule,2,2,2.0103,1549.6586,68.5992,1408.1916,1670.5883,36.3629,24.8775,0.8625,1.8159,178.9701,86841.6368
microtubule,3,2,1.6443,2872.8985,270.4318,2523.7333,3365.8444,36.1813,30.2343,1.6343,0.1816,248.0536,120363
background,1,3,2.217,1193.1758,223.5049,773.7464,1701.7464,44.035,53.6591,2.1791,0.4086,166.3057,80696.4686
background,2,3,2.0103,1823.7277,400.2371,1374.2464,3624.2464,36.7261,25.0591,0.8625,1.8159,208.1522,101001.658
background,3,3,1.6443,3321.5107,1219.3161,2032.8021,6563.2464,36.2267,30.5521,1.6343,0.1816,285.3571,138463.777
background,1,2,2.217,1295.6222,249.3482,795.8444,1817.5607,44.035,53.6591,2.1791,0.4086,172.6788,83788.8876
background,2,2,2.0103,1399.2306,129.0867,1142.0944,1690.3444,36.7261,25.0591,0.8625,1.8159,165.0195,80072.3801
background,3,2,1.6443,2662.2858,445.4344,2076.6222,3582.8444,36.2267,30.5521,1.6343,0.1816,231.9939,112570.333
