measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0007,1865.4612,437.5438,1051.8664,2709.8664,37.1801,7.8537,0.9079,2.86,286.5959,139064.852
microtubule,2,3,2.9644,2680.8433,613.3294,1620.6025,4131.6603,39.6769,17.1146,1.3619,2.633,393.225,190804.478
microtubule,3,3,2.9962,2555.1948,302.179,2045.8664,3366.8664,33.0943,13.1651,0,2.9962,381.8335,185277
microtubule,1,2,3.0007,2033.5916,458.684,1055.91,3386.91,37.1801,7.8537,0.9079,2.86,328.4458,159371.67
microtubule,2,2,2.9644,4234.0912,813.6381,3021.587,6125.3504,39.6769,17.1146,1.3619,2.633,622.8512,302225.958
microtubule,3,2,2.9962,2485.3428,563.9486,1487.91,3688.91,33.0943,13.1651,0,2.9962,390.8231,189639
background,1,3,3.0007,139.6549,38.0543,61.3044,218.4367,36.6807,7.7629,0.9079,2.86,48.2984,23435.8291
background,2,3,2.9644,315.7009,84.4752,181.393,536.5185,40.1309,17.1146,1.3619,2.633,71.523,34705.0746
background,3,3,2.9962,226.5828,68.8227,83.8664,501.8664,32.595,13.1197,0,2.9962,60.3013,29260
background,1,2,3.0007,654.0817,116.2593,400.1745,917.067,36.6807,7.7629,0.9079,2.86,137.9645,66944.5053
background,2,2,2.9644,1746.0404,324.2128,944.91,2427.6058,40.1309,17.1146,1.3619,2.633,284.4314,138014.609
background,3,2,2.9962,1173.6563,258.6845,678.91,1645.91,32.595,13.1197,0,2.9962,209.7068,101756
