measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.9298,4989.7837,686.3749,3577.9867,6424.7367,26.9204,23.9696,1.9067,2.2244,714.4067,346651.411
microtubule,2,3,2.1965,3191.6228,501.9339,2455.1876,4218.6693,38.088,44.4436,0.681,2.0883,348.809,169252.528
microtubule,3,3,2.4095,4245.5094,650.4269,2844.4896,5263.183,32.2772,31.9594,1.7705,1.6343,501.6862,243433.068
microtubule,1,2,2.9298,6846.2512,1257.956,5014.8141,9070.881,26.9204,23.9696,1.9067,2.2244,969.8248,470587.868
microtubule,2,2,2.1965,5964.7595,447.2153,5116.6711,6671.4054,38.088,44.4436,0.681,2.0883,631.0057,306182.745
microtubule,3,2,2.4095,7222.6477,2185.1269,4175.132,11303.7716,32.2772,31.9594,1.7705,1.6343,835.3812,405351.847
background,1,3,2.9298,321.1319,148.4578,151.0649,732.5991,26.3756,24.6959,1.9067,2.2244,79.3859,38520.3889
background,2,3,2.1965,622.3879,218.8273,445.6563,1287.1562,37.861,44.489,0.681,2.0883,89.3598,43360.0156
background,3,3,2.4095,509.3442,149.2017,263.9896,930.4127,31.7778,32.1864,1.7705,1.6343,85.8978,41680.1483
background,1,2,2.9298,705.5305,92.2474,535.132,1117.632,26.3756,24.6959,1.9067,2.2244,134.576,65300.303
background,2,2,2.1965,2141.8173,244.4655,1748.6398,2578.007,37.861,44.489,0.681,2.0883,244.9532,118858.581
background,3,2,2.4095,1444.4809,455.5756,855.3584,2392.1574,31.7778,32.1864,1.7705,1.6343,192.3436,93330.8429
