measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0287,3756.9203,470.6104,2749.0836,4365.7379,19.3391,21.6543,1.5435,1.3165,378.288,183556.612
microtubule,2,3,2.1738,2301.172,530.4359,1502.0123,3194.6061,19.9746,26.6026,1.9067,1.0441,255.953,124196.029
microtubule,3,3,1.5118,2218.9977,608.8883,1362.4683,4046.5592,33.6391,24.0604,0.9987,1.1349,171.8421,83382.9088
microtubule,1,2,2.0287,3072.8931,442.6303,2347.7551,3758.4751,19.3391,21.6543,1.5435,1.3165,318.6525,154619.704
microtubule,2,2,2.1738,1572.6576,347.0718,848.3608,2171.0276,19.9746,26.6026,1.9067,1.0441,187.9358,91192.0576
microtubule,3,2,1.5118,2266.8507,783.7314,1374.0397,4536.5952,33.6391,24.0604,0.9987,1.1349,179.0465,86878.6866
background,1,3,2.0287,269.2965,40.3548,186.5392,356.1651,19.4753,21.9721,1.5435,1.3165,47.6597,23125.9154
background,2,3,2.1738,330.3547,42.6281,242.2988,416.8925,19.7477,26.421,1.9067,1.0441,56.9338,27625.9793
background,3,3,1.5118,470.6856,271.2718,242.6046,1480.0592,33.8661,24.3781,0.9987,1.1349,49.3381,23940.2979
background,1,2,2.0287,523.5869,68.5407,396.5485,704.9898,19.4753,21.9721,1.5435,1.3165,76.9772,37351.6186
background,2,2,2.1738,391.6033,49.6181,289.9285,514.5952,19.7477,26.421,1.9067,1.0441,68.6693,33320.3958
background,3,2,1.5118,1088.9452,328.3091,815.7316,2308.5952,33.8661,24.3781,0.9987,1.1349,96.5108,46829.8988
