measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5604,1719.8225,615.8536,561.3733,3241.5367,54.3855,41.402,1.5435,2.0429,229.4539,111337.876
microtubule,2,3,2.0704,1379.6047,376.968,495.5264,2045.2637,54.9303,44.9429,0.5448,1.9975,156.2449,75814.679
microtubule,3,3,2.4333,1520.3466,310.4236,955.6005,2029.4275,35.0918,63.3287,2.406,0.3632,198.7926,96460.1121
microtubule,1,2,2.5604,194.0846,31.7719,122.2901,284.2684,54.3855,41.402,1.5435,2.0429,54.2496,26323.5212
microtubule,2,2,2.0704,180.8528,41.3955,93.6692,291.2684,54.9303,44.9429,0.5448,1.9975,43.4505,21083.4669
microtubule,3,2,2.4333,380.2582,45.5413,299.9303,517.9351,35.0918,63.3287,2.406,0.3632,73.4486,35639.4376
background,1,3,2.5604,147.1149,32.3522,86.7509,240.4142,53.9315,41.2658,1.5435,2.0429,44.7078,21693.5439
background,2,3,2.0704,105.2169,24.3414,45.5926,157.7362,54.4763,44.7614,0.5448,1.9975,32.806,15918.4555
background,3,3,2.4333,327.2704,72.5635,193.5264,483.2795,35.1372,62.9201,2.406,0.3632,63.5594,30840.9225
background,1,2,2.5604,215.086,31.371,139.4521,287.0643,53.9315,41.2658,1.5435,2.0429,56.7166,27520.6046
background,2,2,2.0704,182.1531,46.7623,93.6748,289.9281,54.4763,44.7614,0.5448,1.9975,43.5764,21144.5804
background,3,2,2.4333,514.3275,47.7058,384.9879,596.5297,35.1372,62.9201,2.406,0.3632,88.6451,43013.2483
