measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0239,9453.1954,2480.2264,5167.0236,13683.5979,21.4727,34.774,2.4514,1.7705,1378.6046,668940.031
microtubule,2,3,2.5716,2460.0591,521.3407,1393.1566,3786.7649,32.4134,24.2873,0.9079,2.406,339.9721,164964.591
microtubule,3,3,2.4095,2029.6454,852.35,665.7146,3376.8833,68.8217,10.2143,1.6343,1.7705,268.6261,130345.382
microtubule,1,2,3.0239,568.0769,87.5808,374.0848,724.8647,21.4727,34.774,2.4514,1.7705,117.1695,56854.1256
microtubule,2,2,2.5716,355.4773,112.2952,190.7372,644.9868,32.4134,24.2873,0.9079,2.406,74.5264,36162.4471
microtubule,3,2,2.4095,341.0801,110.5416,110.2595,530.4219,68.8217,10.2143,1.6343,1.7705,67.7845,32891.0408
background,1,3,3.0239,962.7975,88.8138,738.342,1208.1814,21.2911,34.4109,2.4514,1.7705,188.7621,91592.9719
background,2,3,2.5716,291.0688,102.4916,130.7975,533.215,31.8686,24.2419,0.9079,2.406,80.7105,39163.1555
background,3,3,2.4095,166.1637,48.58,63.9581,265.5437,68.4131,10.1689,1.6343,1.7705,61.2439,29717.3691
background,1,2,3.0239,502.9439,66.9797,383.9868,644.4298,21.2911,34.4109,2.4514,1.7705,108.0418,52425.0807
background,2,2,2.5716,186.7012,107.9231,-2.9024,419.4868,31.8686,24.2419,0.9079,2.406,54.3525,26373.4376
background,3,2,2.4095,161.9708,125.8537,5.05,389.3871,68.4131,10.1689,1.6343,1.7705,47.8518,23219.1351
