measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3767,1859.0838,535.2246,829.4316,2862.5715,51.9795,11.0314,1.1349,2.0883,229.6656,111440.569
microtubule,2,3,2.3685,1961.6137,482.3705,1031.4316,2854.9316,50.5268,10.5321,0.4994,2.3152,240.8645,116874.651
microtubule,3,3,1.7523,2643.4344,1116.8292,964.5316,5141.1357,42.0829,18.9759,1.4073,1.0441,237.9906,115480.112
microtubule,1,2,2.3767,137.5748,61.618,46.3585,242.5493,51.9795,11.0314,1.1349,2.0883,42.699,20718.8224
microtubule,2,2,2.3685,232.5583,40.745,136.174,349.904,50.5268,10.5321,0.4994,2.3152,53.0737,25752.949
microtubule,3,2,1.7523,193.2386,34.5039,130.8298,253.6536,42.0829,18.9759,1.4073,1.0441,36.8143,17863.4016
background,1,3,2.3767,251.7519,141.7728,120.9079,705.8221,52.388,11.213,1.1349,2.0883,54.1022,26251.9749
background,2,3,2.3685,1237.7186,272.7667,714.1816,1774.4035,50.2998,10.5321,0.4994,2.3152,161.7959,78508.211
background,3,3,1.7523,813.6244,343.0612,495.8264,1842.6816,41.8559,19.2483,1.4073,1.0441,87.1499,42287.7112
background,1,2,2.3767,54.1814,56.6324,-45.2096,157.3577,52.388,11.213,1.1349,2.0883,33.5902,16298.9727
background,2,2,2.3685,219.2261,38.8659,135.6536,301.4483,50.2998,10.5321,0.4994,2.3152,51.6175,25046.3436
background,3,2,1.7523,177.1016,37.2882,83.3434,256.6112,41.8559,19.2483,1.4073,1.0441,35.4841,17217.9186
