measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2397,5058.822,1100.227,3351.7858,7542.8022,43.6264,22.0175,2.1337,0.681,561.0847,272255.021
microtubule,2,3,1.747,5419.8031,1783.3368,2675.0346,9204.4462,38.1334,18.9305,1.5889,0.7264,466.6597,226437.178
microtubule,3,3,1.6044,7251.0675,2230.3966,4007.7216,11806.2929,51.7525,21.8813,0.681,1.4527,566.6273,274944.452
microtubule,1,2,2.2397,125.7587,25.8091,71.4551,169.8574,43.6264,22.0175,2.1337,0.681,41.1248,19954.9762
microtubule,2,2,1.747,169.6521,27.2431,118.0193,234.6592,38.1334,18.9305,1.5889,0.7264,35.6052,17276.7216
microtubule,3,2,1.6044,67.5244,27.1415,16.6878,126.5163,51.7525,21.8813,0.681,1.4527,25.2894,12271.1469
background,1,3,2.2397,1063.4965,97.7567,871.2778,1223.5088,43.7626,21.7451,2.1337,0.681,149.3906,72488.745
background,2,3,1.747,870.8212,106.1433,709.4418,1064.7105,38.4966,18.7035,1.5889,0.7264,101.0385,49026.8862
background,3,3,1.6044,570.5444,186.1811,326.3277,895.0685,50.7991,22.0629,0.681,1.4527,70.9883,34445.6206
background,1,2,2.2397,96.8684,28.3738,34.6074,157.8896,43.7626,21.7451,2.1337,0.681,38.1478,18510.4577
background,2,2,1.747,66.1504,31.99,14.4099,129.4058,38.4966,18.7035,1.5889,0.7264,27.2864,13240.1551
background,3,2,1.6044,47.0341,35.2347,-23.2224,115.2184,50.7991,22.0629,0.681,1.4527,23.7691,11533.498
