measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3789,3229.5369,991.1418,1570.9976,5716.0747,60.1055,31.1423,1.7705,1.5889,384.6458,186641.581
microtubule,2,3,2.0961,4309.3845,1957.0997,1207.5155,8187.7574,60.2417,36.9985,1.9975,0.6356,445.6964,216265.184
microtubule,3,3,2.9011,2025.162,807.5036,577.8257,3465.2046,37.7248,41.0388,2.7238,0.9987,310.4007,150615.684
microtubule,1,2,2.3789,128.7051,29.3744,82.3344,215.2094,60.1055,31.1423,1.7705,1.5889,40.071,19443.6395
microtubule,2,2,2.0961,168.0771,58.6543,51.844,287.7079,60.2417,36.9985,1.9975,0.6356,39.3483,19092.9565
microtubule,3,2,2.9011,197.9557,49.5304,119.4221,382.844,37.7248,41.0388,2.7238,0.9987,58.4203,28347.2598
background,1,3,2.3789,254.3866,155.7231,75.9976,683.7476,61.1042,31.2331,1.7705,1.5889,59.6802,28958.6155
background,2,3,2.0961,236.1142,51.1983,137.9976,374.9976,61.2404,36.5899,1.9975,0.6356,51.1541,24821.4783
background,3,3,2.9011,305.282,97.9337,182.3492,578.064,38.0426,40.6756,2.7238,0.9987,80.0105,38823.4883
background,1,2,2.3789,113.788,29.855,56.7863,196.0748,61.1042,31.2331,1.7705,1.5889,38.4417,18653.0337
background,2,2,2.0961,105.0115,35.9668,48.1332,189.1654,61.2404,36.5899,1.9975,0.6356,33.2397,16128.8734
background,3,2,2.9011,234.4996,44.5677,148.844,339.6897,38.0426,40.6756,2.7238,0.9987,63.3156,30722.6152
