measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4248,2132.5344,786.1349,1060.0686,4012.791,45.3515,18.3857,1.9067,1.4981,262.644,127442.702
microtubule,2,3,2.1643,948.1706,301.1407,367.4844,1543.4844,46.2594,36.0905,2.1337,0.3632,118.7244,57608.625
microtubule,3,3,2.0744,3369.5491,1380.9346,824.7036,5299.8794,36.0905,21.2911,1.9067,0.8171,348.4165,169062.041
microtubule,1,2,2.4248,279.5037,51.5962,166.8195,394.8298,45.3515,18.3857,1.9067,1.4981,58.348,28312.2029
microtubule,2,2,2.1643,104.175,28.2386,43.8286,173.4432,46.2594,36.0905,2.1337,0.3632,35.2402,17099.5973
microtubule,3,2,2.0744,268.6961,49.3287,159.4588,370.0335,36.0905,21.2911,1.9067,0.8171,49.7376,24134.1493
background,1,3,2.4248,606.7939,257.1796,235.6555,1093.9844,44.8521,18.2496,1.9067,1.4981,92.8482,45052.7154
background,2,3,2.1643,599.9363,227.0815,274.5156,1043.1337,46.1233,35.8182,2.1337,0.3632,83.5586,40545.1423
background,3,3,2.0744,798.7856,165.2709,559.6356,1274.7301,36.1359,21.6997,1.9067,0.8171,99.4089,48236.1569
background,1,2,2.4248,272.0097,45.2858,171.6084,364.797,44.8521,18.2496,1.9067,1.4981,57.5141,27907.532
background,2,2,2.1643,112.4005,27.2811,48.405,173.096,46.1233,35.8182,2.1337,0.3632,36.0708,17502.6493
background,3,2,2.0744,268.0179,48.4896,196.3189,392.3302,36.1359,21.6997,1.9067,0.8171,49.6719,24102.2704
