measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.6051,2152.3406,289.2485,1656.2456,2909.3801,32.8674,45.5331,1.9521,1.7251,291.2329,141314.877
microtubule,2,3,2.4303,2643.1013,483.6043,1871.8772,3512.4697,24.7413,17.4324,2.0429,1.3165,331.796,160997.324
microtubule,3,3,1.9394,2671.0761,374.5241,2001.1504,3235.7988,48.0753,16.5699,0.5448,1.8613,267.9736,130028.751
microtubule,1,2,2.6051,1863.6743,195.9691,1472.6239,2417.1796,32.8674,45.5331,1.9521,1.7251,258.6382,125498.982
microtubule,2,2,2.4303,1618.8395,339.7815,1058.5963,2321.5655,24.7413,17.4324,2.0429,1.3165,217.5088,105541.741
microtubule,3,2,1.9394,2888.4524,309.2786,2046.8988,3352.0621,48.0753,16.5699,0.5448,1.8613,289.1339,140296.36
background,1,3,2.6051,324.2411,60.8744,199.2983,477.7456,32.7312,45.9417,1.9521,1.7251,72.7183,35285.1053
background,2,3,2.4303,626.0214,75.6644,500.1951,788.8772,24.6505,17.3416,2.0429,1.3165,103.1634,50057.9323
background,3,3,1.9394,425.3383,86.0911,316.3137,742.8772,48.3931,16.7515,0.5448,1.8613,64.333,31216.2902
background,1,2,2.6051,818.282,80.7168,612.7146,989.1356,32.7312,45.9417,1.9521,1.7251,133.6815,64866.2276
background,2,2,2.4303,609.8173,67.8766,467.2321,760.8988,24.6505,17.3416,2.0429,1.3165,103.1378,50045.5186
background,3,2,1.9394,1094.8467,185.8854,763.3988,1540.3988,48.3931,16.7515,0.5448,1.8613,126.492,61377.7097
