measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5824,1733.0113,821.7302,748.8041,3752.0817,27.3289,18.5673,2.5422,0.454,233.2473,113178.515
microtubule,2,3,2.5987,1484.0169,396.898,752.6576,2193.6224,34.2293,16.5699,0.8625,2.4514,203.4847,98736.842
microtubule,3,3,2.4669,1296.7224,413.1783,489.6576,2237.1412,19.5661,20.7464,2.406,0.5448,171.7301,83328.5639
microtubule,1,2,2.5824,188.6997,49.6679,88.0508,345.1856,27.3289,18.5673,2.5422,0.454,48.3681,23469.634
microtubule,2,2,2.5987,243.5251,39.6281,161.0508,365.9631,34.2293,16.5699,0.8625,2.4514,54.9214,26649.5086
microtubule,3,2,2.4669,351.6708,75.4594,196.9932,484.8203,19.5661,20.7464,2.406,0.5448,64.3388,31219.1008
background,1,3,2.5824,221.0197,41.735,143.9845,326.4138,27.3289,18.1588,2.5422,0.454,52.5174,25483.0024
background,2,3,2.5987,103.2526,22.6606,62.1401,153.9734,33.3667,16.7515,0.8625,2.4514,38.4406,18652.5089
background,3,3,2.4669,251.0993,58.9015,163.9292,413.1576,19.7931,21.0642,2.406,0.5448,53.2104,25819.2923
background,1,2,2.5824,107.7959,29.1301,44.5824,179.0508,27.3289,18.1588,2.5422,0.454,38.6976,18777.2162
background,2,2,2.5987,188.2846,36.3632,111.6912,297.235,33.3667,16.7515,0.8625,2.4514,48.3185,23445.5613
background,3,2,2.4669,352.5905,69.324,220.2545,498.0508,19.7931,21.0642,2.406,0.5448,64.443,31269.6832
