measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2263,3494.2324,1576.6727,2055.1953,9621.6968,52.0249,27.8737,2.1337,0.6356,393.7862,191076.779
microtubule,2,3,2.1414,3314.5044,852.3165,1786.3242,4847.875,55.1572,29.8258,1.9975,0.7717,360.2556,174806.767
microtubule,3,3,2.138,2267.3395,505.187,1560.0159,3620.9309,56.9277,47.2582,2.1337,0.1362,256.6678,124542.851
microtubule,1,2,2.2263,118.5357,76.8165,48.6157,396.4,52.0249,27.8737,2.1337,0.6356,35.152,17056.7842
microtubule,2,2,2.1414,148.2397,64.391,69.1632,313.4054,55.1572,29.8258,1.9975,0.7717,36.6843,17800.3039
microtubule,3,2,2.138,76.744,28.6749,18.7617,138.3149,56.9277,47.2582,2.1337,0.1362,29.6118,14368.5107
background,1,3,2.2263,390.5902,87.8303,255.0219,644.7288,51.9795,27.5559,2.1337,0.6356,73.9746,35894.6722
background,2,3,2.1414,275.4055,49.057,175.9073,368.4336,55.3388,30.2797,1.9975,0.7717,59.6213,28930.0186
background,3,3,2.138,464.228,97.0246,328.0106,729.6489,56.7915,47.0312,2.1337,0.1362,78.3,37993.4999
background,1,2,2.2263,61.5106,24.4121,21.9569,124.8563,51.9795,27.5559,2.1337,0.6356,29.2759,14205.5306
background,2,2,2.1414,53.2872,20.8466,3.8939,115.9598,55.3388,30.2797,1.9975,0.7717,27.2914,13242.5877
background,3,2,2.138,50.7779,23.9494,-8.1479,105.0968,56.7915,47.0312,2.1337,0.1362,27.0431,13122.1383
