measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9271,4335.8767,539.298,2960.6928,5386.7538,25.0137,35.909,1.8613,0.4994,415.1907,201462.907
microtubule,2,3,2.1908,5665.8501,833.1907,4242.6928,7731.1303,31.1423,45.7601,2.1791,0.227,607.4291,294742.708
microtubule,3,3,1.9271,5422.3791,1358.8428,2225.6928,7336.4189,29.7804,47.349,1.8613,0.4994,511.4742,248182.511
microtubule,1,2,1.9271,673.0409,64.5454,544.5179,869.8948,25.0137,35.909,1.8613,0.4994,81.0086,39307.7679
microtubule,2,2,2.1908,306.0888,48.7296,190.9068,395.4068,31.1423,45.7601,2.1791,0.227,55.2561,26811.9167
microtubule,3,2,1.9271,256.3692,41.4544,121.9068,336.4754,29.7804,47.349,1.8613,0.4994,44.084,21390.8826
background,1,3,1.9271,1820.2075,274.7657,1289.2438,2284.2167,24.5597,36.1359,1.8613,0.4994,192.2576,93289.1334
background,2,3,2.1908,3131.7196,654.7737,2137.8595,4776.0468,31.2331,45.5785,2.1791,0.227,351.5248,170570.312
background,3,3,1.9271,2372.3132,713.1115,1524.415,4037.6928,29.8712,47.7122,1.8613,0.4994,241.184,117029.679
background,1,2,1.9271,635.5119,53.7965,490.9306,733.1273,24.5597,36.1359,1.8613,0.4994,77.6828,37694.019
background,2,2,2.1908,277.5101,51.0195,153.136,418.4276,31.2331,45.5785,2.1791,0.227,52.3702,25411.5626
background,3,2,1.9271,251.9385,44.7193,166.1568,337.9068,29.8712,47.7122,1.8613,0.4994,43.6914,21200.3615
