measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0159,4021.0601,900.9039,2206.1036,5826.1036,15.7073,24.8321,1.9975,0.2724,394.4173,191383.044
microtubule,2,3,1.6242,3107.9434,263.8435,2284.1036,3529.2765,8.8978,22.4715,1.4527,0.7264,254.6712,123574.074
microtubule,3,3,2.247,5853.1008,1271.4848,3611.3892,8235.1036,29.735,25.0137,2.2244,0.3178,627.0222,304249.859
microtubule,1,2,2.0159,152.6903,30.4378,87.0529,225.7802,15.7073,24.8321,1.9975,0.2724,31.7845,15422.7727
microtubule,2,2,1.6242,223.1852,49.4079,114.962,307.999,8.8978,22.4715,1.4527,0.7264,31.5093,15289.2592
microtubule,3,2,2.247,467.4563,50.7897,365.3906,596.8191,29.735,25.0137,2.2244,0.3178,67.7508,32874.7143
background,1,3,2.0159,627.7248,94.7219,494.3763,918.0127,15.7527,24.5143,1.9975,0.2724,79.7209,38682.9545
background,2,3,1.6242,1423.0699,401.9477,846.6222,2175.4986,8.6708,22.6985,1.4527,0.7264,126.1954,61233.7531
background,3,3,2.247,3581.8536,378.7456,2692.8536,4255.568,29.7804,25.3315,2.2244,0.3178,392.9839,190687.501
background,1,2,2.0159,46.5559,28.3764,-28.038,100.7802,15.7527,24.5143,1.9975,0.2724,21.9416,10646.7273
background,2,2,1.6242,221.1008,41.4549,145.7274,321.962,8.6708,22.6985,1.4527,0.7264,31.3504,15212.1357
background,3,2,2.247,579.0627,39.1916,498.7477,674.8549,29.7804,25.3315,2.2244,0.3178,79.2512,38455.0359
