measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1824,3165.88,405.8317,2455.9102,4037.4658,27.1927,51.2985,1.2257,1.8159,340.4334,165188.408
microtubule,2,3,1.7441,4101.2977,580.1642,3303.0418,5471.5293,26.7388,49.1195,1.0895,1.3619,346.1407,167957.779
microtubule,3,3,2.1843,3967.9174,417.2857,2982.9937,4645.9473,34.547,53.3868,0.1362,2.1791,421.4256,204488.242
microtubule,1,2,2.1824,2218.9024,235.9104,1792.6719,2741.2275,27.1927,51.2985,1.2257,1.8159,253.906,123202.741
microtubule,2,2,1.7441,3344.7369,342.3568,2680.2952,3845.137,26.7388,49.1195,1.0895,1.3619,292.5766,141966.869
microtubule,3,2,2.1843,3403.2252,373.292,2521.7691,4042.9358,34.547,53.3868,0.1362,2.1791,373.5025,181234.556
background,1,3,2.1824,631.6132,183.141,389.5769,1115.688,27.5105,51.2531,1.2257,1.8159,84.5153,41009.3334
background,2,3,1.7441,1269.244,205.4982,942.4432,1796.688,26.9204,49.301,1.0895,1.3619,118.5164,57507.6841
background,3,3,2.1843,781.8476,142.3832,536.9935,1089.1741,34.2293,53.4322,0.1362,2.1791,99.6864,48370.8193
background,1,2,2.1824,589.3235,112.4196,422.0608,895.5608,27.5105,51.2531,1.2257,1.8159,89.3461,43353.3704
background,2,2,1.7441,1332.4304,177.4542,996.992,1627.2274,26.9204,49.301,1.0895,1.3619,130.8389,63486.9163
background,3,2,2.1843,944.1733,129.3581,718.8941,1250.5608,34.2293,53.4322,0.1362,2.1791,125.1799,60741.014
