measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.8216,4710.6145,567.1495,3725.933,5837.6471,30.8699,24.015,1.0895,2.5876,641.1998,311129.264
microtubule,2,3,2.7299,4896.3204,607.4293,3947.3883,7121.1661,38.542,55.1572,2.7238,0.1816,644.19,312580.2
microtubule,3,3,3.3043,2725.1949,1069.4802,963.7792,4622.1232,48.8471,46.7134,0.4994,3.2686,450.3688,218532.37
microtubule,1,2,2.8216,15412.8039,138.509,14936.6618,15508.5104,30.8699,24.015,1.0895,2.5876,2114.6671,1026099.49
microtubule,2,2,2.7299,14108.9953,1674.1268,10017.5768,15508.5104,38.542,55.1572,2.7238,0.1816,1883.6283,913992.581
microtubule,3,2,3.3043,7074.2009,2173.96,3780.7174,11575.361,48.8471,46.7134,0.4994,3.2686,1212.2156,588203.1
background,1,3,2.8216,726.9017,338.3156,414.2879,1609.2775,30.3251,23.788,1.0895,2.5876,123.9729,60155.3568
background,2,3,2.7299,255.0548,70.722,140.2548,447.3881,38.9505,56.2468,2.7238,0.1816,60.7197,29463
background,3,3,3.3043,400.557,255.5479,148.8307,1409.8348,49.2556,46.441,0.4994,3.2686,95.8498,46509.1599
background,1,2,2.8216,5897.4924,319.4719,5207.5104,6648.6559,30.3251,23.788,1.0895,2.5876,879.2429,426634.867
background,2,2,2.7299,2011.2405,450.1261,1500.1105,3395.1105,38.9505,56.2468,2.7238,0.1816,362.7756,176029.534
background,3,2,3.3043,2494.2944,862.9818,1431.4464,5099.3185,49.2556,46.441,0.4994,3.2686,513.7566,249290.016
