measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.5784,5449.3504,687.7829,4480.4999,6799.3558,15.7527,25.4677,1.3165,0.8625,490.7538,238128.377
microtubule,2,3,1.3094,4895.5275,864.0195,3259.0067,6293.4091,12.7565,27.2835,1.0895,0.7264,374.7207,181825.627
microtubule,3,3,1.9763,3562.3452,846.7737,2136.0856,5184.3226,16.8876,30.8699,1.7705,0.9079,438.4422,212745.238
microtubule,1,2,1.5784,2460.8589,244.2562,2099.8322,2907.0104,15.7527,25.4677,1.3165,0.8625,203.0339,98518.1096
microtubule,2,2,1.3094,1899.5866,233.009,1494.2448,2227.8417,12.7565,27.2835,1.0895,0.7264,134.4935,65260.2561
microtubule,3,2,1.9763,1806.2257,195.0373,1510.0244,2320.006,16.8876,30.8699,1.7705,0.9079,193.082,93689.1431
background,1,3,1.5784,1563.9126,643.3233,617.3094,2754.62,15.5711,25.6039,1.3165,0.8625,202.4868,98252.616
background,2,3,1.3094,834.4532,655.306,218.1207,2273.0065,12.6657,27.4651,1.0895,0.7264,123.6392,59993.4001
background,3,3,1.9763,495.6766,344.483,94.6292,1212.6732,16.7969,31.2331,1.7705,0.9079,154.0407,74745.1534
background,1,2,1.5784,1055.3762,207.8006,775.5782,1461.2581,15.5711,25.6039,1.3165,0.8625,98.7588,47920.7327
background,2,2,1.3094,661.2645,153.0241,484.7755,1023.9114,12.6657,27.4651,1.0895,0.7264,57.9325,28110.5909
background,3,2,1.9763,745.625,83.4809,596.3256,931.8159,16.7969,31.2331,1.7705,0.9079,94.7224,45962.1083
