measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3431,8509.4886,1086.2247,5814.0647,10232.7752,45.0337,39.9039,1.3619,1.9067,952.2127,462041.967
microtubule,2,3,2.4886,3626.8638,480.8799,2805.291,4503.0799,49.8004,26.3756,2.406,0.6356,442.6115,214768.3
microtubule,3,3,2.1624,4925.5791,1104.2925,3280.9812,7554.3875,45.6693,24.4235,1.6797,1.3619,518.4334,251559.31
microtubule,1,2,2.3431,4287.683,453.4554,3281.2278,5099.7024,45.0337,39.9039,1.3619,1.9067,499.668,242453.811
microtubule,2,2,2.4886,1654.2859,171.8963,1287.0828,2069.2893,49.8004,26.3756,2.406,0.6356,224.0328,108707.372
microtubule,3,2,2.1624,2280.0684,396.6773,1844.4605,3293.1245,45.6693,24.4235,1.6797,1.3619,259.2221,125782.294
background,1,3,2.3431,473.2618,96.8398,324.7866,702.9227,45.4423,40.3579,1.3619,1.9067,74.443,36121.948
background,2,3,2.4886,1289.5452,238.5468,847.6165,1670.442,49.6188,26.0578,2.406,0.6356,172.8634,83878.4584
background,3,3,2.1624,1568.4649,652.3451,747.4708,3459.7156,46.0325,24.6505,1.6797,1.3619,179.4216,87060.7135
background,1,2,2.3431,530.8824,71.0304,415.3239,694.0828,45.4423,40.3579,1.3619,1.9067,89.3255,43343.3804
background,2,2,2.4886,901.9298,97.759,670.8134,1142.0357,49.6188,26.0578,2.406,0.6356,137.2039,66575.4338
background,3,2,2.1624,1360.4366,279.0911,985.0828,2198.5828,46.0325,24.6505,1.6797,1.3619,166.3549,80720.3383
