measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8073,2353.9685,513.523,1566.0292,3431.9842,25.9216,55.8836,0.7717,1.6343,235.9433,114486.733
microtubule,2,3,1.6668,2124.1921,408.1961,1358.1519,2737.076,24.9683,55.6112,0.8171,1.4527,200.6846,97378.1521
microtubule,3,3,1.8964,4071.0158,1349.4631,1489.895,5629.6092,21.2004,53.523,1.4073,1.2711,399.6137,193904.484
microtubule,1,2,1.8073,566.2853,217.9593,206.466,905.236,25.9216,55.8836,0.7717,1.6343,77.1491,37435.0201
microtubule,2,2,1.6668,544.1109,181.757,356.9723,941.1366,24.9683,55.6112,0.8171,1.4527,69.7675,33853.2452
microtubule,3,2,1.8964,457.513,163.4243,202.7915,801.9026,21.2004,53.523,1.4073,1.2711,71.2733,34583.9126
background,1,3,1.8073,171.2988,127.9152,23.6092,524.6092,26.2394,56.0198,0.7717,1.6343,51.5164,24997.275
background,2,3,1.6668,279.121,176.7186,124.0212,1011.6092,25.2861,55.8382,0.8171,1.4527,56.1908,27265.4485
background,3,3,1.8964,515.0112,153.6149,271.3235,852.6092,21.0188,53.296,1.4073,1.2711,84.4884,40996.2856
background,1,2,1.8073,484.8517,232.5521,165.736,1026.236,26.2394,56.0198,0.7717,1.6343,70.2682,34096.2426
background,2,2,1.6668,432.4957,105.7641,272.0285,623.236,25.2861,55.8382,0.8171,1.4527,61.0265,29611.8686
background,3,2,1.8964,221.3078,84.8005,47.236,397.1884,21.0188,53.296,1.4073,1.2711,50.3413,24427.0874
