measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.9238,2288.4391,533.3879,1489.7303,3319.8084,37.3163,9.261,1.7251,2.3606,343.8185,166830.998
microtubule,2,3,2.8495,2436.8412,556.1909,1343.2597,3609.1622,37.2255,10.0781,1.4527,2.4514,358.1027,173762.102
microtubule,3,3,2.9086,2320.0336,655.6733,1146.2117,3543.3143,42.7639,15.2534,1.6343,2.406,348.0508,168884.639
microtubule,1,2,2.9238,959.4232,275.8346,585.7624,1512.2624,37.3163,9.261,1.7251,2.3606,184.1456,89352.9492
microtubule,2,2,2.8495,593.2673,160.023,282.3179,886.5742,37.2255,10.0781,1.4527,2.4514,133.018,64544.3155
microtubule,3,2,2.9086,673.5083,210.2415,304.2312,1230.5124,42.7639,15.2534,1.6343,2.406,145.8453,70768.4863
background,1,3,2.9238,970.5179,182.3324,650.7381,1626.8084,37.2255,9.5334,1.7251,2.3606,167.2736,81166.1152
background,2,3,2.8495,559.6687,168.1221,249.3277,859.8492,36.8623,10.1689,1.4527,2.4514,110.5106,53623.0566
background,3,3,2.9086,313.0041,91.3886,138.4666,579.6551,43.2179,15.0718,1.6343,2.406,79.1949,38427.7217
background,1,2,2.9238,379.0858,181.3427,201.3015,1344.7624,37.2255,9.5334,1.7251,2.3606,106.4053,51631.0234
background,2,2,2.8495,306.148,82.9579,131.5402,470.7624,36.8623,10.1689,1.4527,2.4514,95.1481,46168.6802
background,3,2,2.9086,150.8225,38.183,79.9069,274.5329,43.2179,15.0718,1.6343,2.406,75.8278,36793.9082
