measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.3606,2921.2575,388.019,2050.8306,3569.8306,33.0943,47.7575,3.3594,0.09079,487.3331,236468.514
microtubule,2,3,2.2617,1724.9728,476.8938,797.6856,2722.8635,32.0502,41.3112,1.7705,1.4073,205.6512,99788.0713
microtubule,3,3,1.7376,2137.6342,590.3474,1497.4631,4361.344,31.914,35.7274,0.9533,1.4527,190.43,92402.3175
microtubule,1,2,3.3606,2144.7392,525.6063,1219.2959,3304.5392,33.0943,47.7575,3.3594,0.09079,416.7407,202215
microtubule,2,2,2.2617,2077.2102,532.4697,1172.6828,3192.6005,32.0502,41.3112,1.7705,1.4073,276.2861,134062.223
microtubule,3,2,1.7376,2936.1871,627.8157,2226.5863,5509.5392,31.914,35.7274,0.9533,1.4527,280.3172,136018.266
background,1,3,3.3606,339.1562,148.1066,167.0737,744.0737,32.9128,47.4852,3.3594,0.09079,88.2281,42810.9187
background,2,3,2.2617,105.7417,27.1355,52.9696,170.4704,31.7324,41.6744,1.7705,1.4073,35.4621,17207.2805
background,3,3,1.7376,361.9589,138.177,162.344,902.344,31.687,35.5004,0.9533,1.4527,47.7114,23150.982
background,1,2,3.3606,395.186,160.6877,107.7554,859.5392,32.9128,47.4852,3.3594,0.09079,146.3194,70998.5135
background,2,2,2.2617,310.288,184.0713,147.5392,1138.7892,31.7324,41.6744,1.7705,1.4073,90.574,43949.189
background,3,2,1.7376,726.6405,177.0678,500.5392,1288.0392,31.687,35.5004,0.9533,1.4527,102.7265,49845.9515
