measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1123,3425.8383,535.4203,2132.5385,4368.6359,28.8724,58.3804,0.9987,1.8613,362.8975,176088.666
microtubule,2,3,1.8696,3188.2726,1107.7983,1312.0406,5476.1369,21.0188,44.2166,0.9079,1.6343,296.9723,144099.823
microtubule,3,3,1.5118,3069.8081,716.4863,2472.3447,5947.3244,58.562,31.1423,1.1349,0.9987,232.1054,112624.445
microtubule,1,2,2.1123,1482.0214,324.2684,821.9052,2414.9034,28.8724,58.3804,0.9987,1.8613,168.4274,81725.9806
microtubule,2,2,1.8696,1058.9493,481.0948,373.3349,2004.0826,21.0188,44.2166,0.9079,1.6343,110.7541,53741.2068
microtubule,3,2,1.5118,1251.2013,492.2772,949.6695,2960.3968,58.562,31.1423,1.1349,0.9987,103.1292,50041.3534
background,1,3,2.1123,263.2583,142.057,62.1845,535.317,29.4172,58.562,0.9987,1.8613,50.0481,24284.825
background,2,3,1.8696,326.8514,128.6633,158.2953,591.253,20.701,44.035,0.9079,1.6343,49.2965,23920.132
background,3,3,1.5118,488.3442,213.2015,230.7234,1017.0517,58.7436,31.4601,1.1349,0.9987,51.2225,24854.6716
background,1,2,2.1123,170.5488,29.7489,110.6589,248.4396,29.4172,58.562,0.9987,1.8613,38.6936,18775.2982
background,2,2,1.8696,208.8359,33.2759,149.3772,261.6169,20.701,44.035,0.9079,1.6343,37.1709,18036.4414
background,3,2,1.5118,309.6672,71.2828,198.3514,465.3968,58.7436,31.4601,1.1349,0.9987,37.156,18029.1919
