 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.201,557.523,46.845,398,717,5687.489,993506.000
2,4.397,2108.633,180.943,1643,2634,9270.694,1619430.000
3,4.397,862.181,79.923,607,1097,3790.615,662155.000
4,4.397,1177.854,267.071,719,2063,5178.486,904592.000
5,374.988,1174.648,484.467,509,2634,440479.434,76944145.000
6,10.201,595.497,54.029,424,802,6074.877,1061176.000
7,4.397,2234.479,114.880,1925,2587,9823.983,1716080.000
8,4.397,1654.211,109.926,1352,1962,7272.809,1270434.000
9,4.397,1772.958,140.578,1377,2257,7794.887,1361632.000
10,374.988,1751.838,296.647,908,2785,656919.116,114752417.000
