 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,11.501,637.981,49.741,433,816,7337.326,1281704
2,4.397,1250.323,109.153,955,1524,5497.098,960248
3,4.397,1053.714,84.416,845,1318,4632.696,809252
4,4.397,1542.406,444.909,764,3023,6781.255,1184568
5,385.430,1245.497,233.210,704,4201,480052.238,83856830
6,11.501,897.803,59.976,699,1099,10325.498,1803686
7,4.397,1727.077,119.577,1349,2004,7593.167,1326395
8,4.397,1512.729,102.531,1243,1810,6650.778,1161776
9,4.397,1518.363,184.443,1087,1952,6675.549,1166103
10,385.430,1602.970,171.167,1003,2480,617833.258,107924793
