 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.812,688.195,52.510,524,890,4688.226,818952
2,4.397,1702.197,217.252,1247,2145,7483.780,1307287
3,4.397,1235.788,147.485,886,1569,5433.193,949085
4,4.397,2062.928,417.435,1276,3247,9069.752,1584329
5,324.880,1539.025,295.522,830,3686,499999.214,87341222
6,6.812,933.861,69.362,736,1157,6361.791,1111295
7,4.397,3090.090,122.889,2705,3527,13585.711,2373189
8,4.397,2373.758,194.919,1910,2927,10436.327,1823046
9,4.397,2700.908,196.620,2104,3215,11874.655,2074297
10,324.880,2642.568,371.329,1604,3784,858518.801,149968398
