 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.812,670.411,52.376,505,825,4567.075,797789
2,4.397,3070.280,545.394,2076,4446,13498.616,2357975
3,4.397,1306.423,204.747,875,1776,5743.745,1003333
4,4.397,1557.767,154.291,1207,2060,6848.789,1196365
5,324.880,1711.458,641.684,675,5199,556019.215,97126948
6,6.812,963.403,65.896,773,1200,6563.042,1146450
7,4.397,3739.961,233.678,3118,4260,16442.897,2872290
8,4.397,2441.711,241.671,1947,3160,10735.086,1875234
9,4.397,2815.164,232.537,2218,3459,12376.989,2162046
10,324.880,2855.552,526.925,1390,4484,927713.081,162055443
