 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.028,932.006,87.653,642,1293,6549.763,3178140.000
2,1.484,4328.342,306.383,3435,5125,6422.536,3116406.000
3,1.583,2420.520,182.307,1932,3056,3831.090,1858959.000
4,1.583,5259.324,443.343,3961,6375,8324.223,4039161.000
5,166.564,3594.629,1312.962,1481,9358,598737.106,290525079.000
6,7.028,709.976,87.448,500,1039,4989.428,2421019.000
7,1.484,3260.983,242.013,2622,3884,4838.755,2347908.000
8,1.583,3264.770,131.219,2863,3748,5167.331,2507343.000
9,1.583,3104.473,138.363,2686,3564,4913.620,2384235.000
10,166.564,3000.646,493.025,1342,6808,499800.793,242518233.000
