 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,277.414,31.471,174,357,630.858,46883.000
2,2.274,420.059,39.521,313,521,955.242,70990.000
3,2.274,309.124,35.009,215,395,702.968,52242.000
4,2.274,312.219,59.816,196,424,710.006,52765.000
5,2.274,422.852,55.256,281,532,961.593,71462.000
6,2.274,301.923,46.081,209,403,686.593,51025.000
7,2.274,283.669,51.097,162,424,645.081,47940.000
8,2.274,367.320,40.677,265,483,835.308,62077.000
9,2.274,349.893,45.432,224,472,795.680,59132.000
10,2.274,131.811,18.038,78,173,299.746,22276.000
11,2.274,241.053,30.660,162,340,548.171,40738.000
12,2.274,314.882,55.041,205,451,716.061,53215.000
13,2.274,135.817,17.363,98,190,308.856,22953.000
14,2.274,267.473,27.942,211,346,608.252,45203.000
15,2.274,588.704,99.715,340,809,1338.751,99491.000
16,2.274,131.320,18.578,79,194,298.629,22193.000
17,2.274,352.627,31.792,269,446,801.897,59594.000
18,2.274,453.148,72.692,301,622,1030.488,76582.000
19,2.274,113.509,15.884,73,152,258.126,19183.000
20,2.274,132.675,18.246,86,176,301.710,22422.000
21,2.274,136.160,18.047,83,187,309.636,23011.000
