 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,228.083,40.635,143,329,518.675,38546.000
2,2.274,285.976,33.050,203,364,650.329,48330.000
3,2.274,650.793,82.042,484,913,1479.945,109984.000
4,2.274,199.343,21.344,131,254,453.319,33689.000
5,2.274,240.852,34.669,148,321,547.713,40704.000
6,2.274,557.864,101.729,335,779,1268.618,94279.000
7,2.274,165.562,26.909,94,237,376.499,27980.000
8,2.274,274.337,47.705,177,410,623.861,46363.000
9,2.274,558.556,142.135,341,953,1270.193,94396.000
10,2.274,155.710,21.529,104,215,354.095,26315.000
11,2.274,198.757,25.397,119,265,451.987,33590.000
12,2.274,282.355,35.727,210,404,642.094,47718.000
13,2.274,147.568,23.232,84,202,335.579,24939.000
14,2.274,190.799,29.816,125,289,433.889,32245.000
15,2.274,277.249,33.852,188,360,630.481,46855.000
16,2.274,168.728,25.210,114,248,383.698,28515.000
17,2.274,187.491,20.182,140,246,426.367,31686.000
18,2.274,305.024,46.386,194,435,693.643,51549.000
19,2.274,111.148,17.929,37,154,252.758,18784.000
20,2.274,117.917,16.672,77,162,268.151,19928.000
21,2.274,132.438,17.934,83,179,301.172,22382.000
