 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,14.586,568.161,48.697,430,749,8287.443,1447673
2,4.397,1617.374,96.668,1350,1952,7110.852,1242143
3,4.397,1053.249,72.258,837,1277,4630.653,808895
4,4.397,1114.629,115.671,837,1502,4900.513,856035
5,447.131,1142.283,255.649,590,2065,510749.637,89219135
6,14.586,525.255,51.888,341,693,7661.599,1338349
7,4.397,1718.943,82.766,1495,1980,7557.405,1320148
8,4.397,1425.757,89.145,1184,1681,6268.399,1094981
9,4.397,1430.267,83.297,1179,1723,6288.229,1098445
10,447.131,1403.844,220.767,719,2078,627701.818,109648660
