 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.451,799.575,73.622,561,1081,3559.307,1727082.000
2,1.583,3671.595,225.932,3031,4384,5811.236,2819785.000
3,1.583,2518.965,200.389,1997,2929,3986.905,1934565.000
4,1.583,2774.599,389.672,2076,3666,4391.511,2130892.000
5,155.256,2614.318,493.115,1278,4384,405889.391,196949623.000
6,4.451,503.350,72.884,298,773,2240.664,1087237.000
7,1.583,3641.919,175.436,3202,4123,5764.267,2796994.000
8,1.583,2658.921,209.612,1904,3185,4208.421,2042051.000
9,1.583,2965.453,372.171,2206,3779,4693.587,2277468.000
10,155.256,2743.973,537.397,1175,4204,426019.130,206717172.000
