 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.969,1325.813,127.168,1040,1869,11891.143,5769937
2,1.583,4942.592,192.749,4352,5488,7822.914,3795911
3,1.583,3851.372,610.983,2717,5508,6095.780,2957854
4,1.583,3779.892,289.665,3106,4470,5982.644,2902957
5,153.552,3933.303,613.118,1898,5735,603966.451,293062513
6,8.969,990.920,104.495,670,1433,8887.507,4312483
7,1.583,3096.855,152.549,2659,3480,4901.564,2378385
8,1.583,2376.764,468.848,1547,3351,3761.836,1825355
9,1.583,2240.188,262.844,1668,2906,3545.669,1720464
10,153.552,2510.288,415.301,1262,3644,385459.756,187036556
