 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.969,1349.190,105.527,1064,1793,12100.817,5871677
2,1.583,4200.224,206.377,3622,4740,6647.927,3225772
3,1.583,2906.271,456.878,1925,3846,4599.915,2232016
4,1.583,4466.883,814.590,2926,6957,7069.982,3430566
5,153.552,3994.220,977.750,1791,8870,613320.380,297601318
6,8.969,958.343,102.777,685,1359,8595.323,4170707
7,1.583,2833.111,177.128,2383,3343,4484.121,2175829
8,1.583,2231.971,455.041,1396,3122,3532.664,1714154
9,1.583,2160.710,251.105,1591,2743,3419.875,1659425
10,153.552,2416.495,398.822,1224,3613,371057.658,180048229
