 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.309,879.762,94.404,623,1253,4670.505,2266268
2,1.583,3732.133,241.711,3215,4382,5907.053,2866278
3,1.583,3638.135,242.063,2962,4537,5758.278,2794088
4,1.583,6279.618,661.614,4775,8617,9939.099,4822747
5,184.222,4042.213,874.596,0,10524,744664.594,361333443
6,5.309,703.693,66.391,506,963,3735.781,1812712
7,1.583,2688.857,151.918,2225,3147,4255.802,2065042
8,1.583,2193.503,433.079,1366,3444,3471.778,1684610
9,1.583,2567.453,118.661,2200,2971,4063.650,1971804
10,184.222,2366.852,457.261,0,4525,436026.211,211572906
