 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.309,771.491,89.662,535,1143,4095.713,1987362
2,1.583,5713.880,211.728,5133,6361,9043.674,4388260
3,1.583,4908.479,249.183,4075,5717,7768.921,3769712
4,1.583,4456.846,323.275,3756,5244,7054.097,3422858
5,184.222,4384.036,902.629,1931,8741,807635.814,391888955
6,5.309,716.072,66.564,532,935,3801.502,1844602
7,1.583,3237.878,126.691,2843,3757,5124.768,2486690
8,1.583,2887.227,385.535,2147,3934,4569.773,2217390
9,1.583,2883.020,116.766,2489,3183,4563.114,2214159
10,184.222,2802.143,490.496,1300,4630,516216.385,250483567
