 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.657,797.504,75.884,578,1123,4511.570,2189148
2,1.583,4448.147,292.138,3649,5203,7040.328,3416177
3,1.583,3222.225,370.334,2632,4016,5099.994,2474669
4,1.583,2680.451,233.236,2151,3380,4242.497,2058586
5,214.834,3030.075,808.948,906,5203,650964.017,315867132
6,5.657,864.687,131.494,550,1475,4891.631,2373565
7,1.583,6557.216,349.403,5542,7280,10378.468,5035942
8,1.583,5233.789,491.000,4149,6280,8283.807,4019550
9,1.583,5721.246,348.201,4983,6813,9055.332,4393917
10,214.834,4954.767,1199.824,1308,7457,1064453.953,516504766
