 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,15.491,496.989,45.516,339,677,7698.833,1344853
2,4.397,1377.924,91.832,1068,1605,6058.104,1058246
3,4.397,832.324,89.743,604,1104,3659.349,639225
4,4.397,1067.008,65.024,839,1281,4691.145,819462
5,644.059,1014.815,159.722,519,1673,653600.946,114172790
6,15.491,509.516,48.240,354,667,7892.876,1378749
7,4.397,1897.743,220.724,1369,2424,8343.510,1457467
8,4.397,675.967,59.057,501,869,2971.920,519143
9,4.397,823.059,74.024,617,1077,3618.612,632109
10,644.059,894.980,323.186,417,2424,576419.980,100690609
