 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,15.491,485.269,44.909,329,659,7517.269,1313137
2,4.397,1187.322,81.414,974,1432,5220.110,911863
3,4.397,632.758,119.881,424,954,2781.947,485958
4,4.397,1212.552,92.785,920,1455,5331.037,931240
5,644.059,972.079,231.489,368,1683,626076.546,109364753
6,15.491,488.535,45.691,336,635,7567.875,1321977
7,4.397,1651.018,157.119,1219,2101,7258.772,1267982
8,4.397,585.122,61.007,412,774,2572.515,449374
9,4.397,820.975,65.273,612,1110,3609.453,630509
10,644.059,813.337,260.119,366,2104,523836.816,91505239
