 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,6583.558,512.348,5344,8268,13038.769,6326799
2,1.981,10913.290,544.121,9493,12422,21613.826,10487672
3,1.981,7097.214,483.659,6010,8401,14056.068,6820423
4,1.981,11089.422,326.968,9970,12037,21962.656,10656935
5,1.981,7813.580,488.368,6525,9277,15474.833,7508850
6,1.981,11862.937,502.639,10118,13384,23494.605,11400282
7,1.981,5465.083,653.476,4154,9741,10823.624,5251945
8,1.981,7950.867,614.233,6453,9229,15746.731,7640783
9,1.981,4748.520,852.137,2946,7676,9404.468,4563328
10,1.981,7729.976,474.193,6077,8915,15309.256,7428507
11,1.981,4634.893,310.778,3791,5787,9179.428,4454132
12,1.981,8198.562,778.750,6171,9692,16237.292,7878818
13,1.981,462.555,42.342,343,585,916.092,444515
14,1.981,600.078,48.448,429,751,1188.458,576675
