 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,6779.851,518.942,5113,8663,13427.529,6515437.000
2,1.981,7840.686,307.332,6530,8743,15528.517,7534899.000
3,1.981,6047.147,471.899,5209,8110,11976.404,5811308.000
4,1.981,8287.820,405.886,7306,9458,16414.069,7964595.000
5,1.981,6624.335,448.483,5305,8239,13119.528,6365986.000
6,1.981,8156.136,357.611,6766,9125,16153.268,7838047.000
7,1.981,3345.819,536.401,2394,5084,6626.411,3215332.000
8,1.981,4066.332,477.529,2766,5127,8053.391,3907745.000
9,1.981,3401.822,442.416,2357,5193,6737.325,3269151.000
10,1.981,4060.940,405.599,3007,4902,8042.711,3902563.000
11,1.981,4275.279,618.227,3032,6859,8467.211,4108543.000
12,1.981,4123.541,465.150,2980,5252,8166.694,3962723.000
13,1.981,339.824,37.479,227,457,673.023,326571.000
14,1.981,401.164,39.232,285,524,794.508,385519.000
