 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,4425.625,459.112,3123,5669,8764.973,4253026
2,1.981,2477.427,161.806,2006,3138,4906.556,2380807
3,1.981,5295.557,322.345,4463,6349,10487.876,5089030
4,1.981,2764.017,129.714,2356,3261,5474.149,2656220
5,1.981,5161.351,405.974,4299,7161,10222.081,4960058
6,1.981,2524.287,124.313,2098,3042,4999.363,2425840
7,1.981,2989.830,334.245,2021,4154,5921.374,2873227
8,1.981,1881.077,124.502,1563,2253,3725.482,1807715
9,1.981,3315.214,378.896,2409,5293,6565.798,3185921
10,1.981,2008.807,156.191,1558,2466,3978.453,1930464
11,1.981,2802.684,496.280,1594,4762,5550.729,2693379
12,1.981,1695.040,156.428,1133,2145,3357.034,1628933
13,1.981,335.393,36.804,199,457,664.248,322313
14,1.981,561.922,46.752,439,755,1112.889,540007
