 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.967,1689.049,85.126,1440,1959,6700.783,1170511.000
2,4.397,5663.931,371.942,4918,7078,24901.713,4349899.000
3,4.397,3543.753,457.599,2897,4528,15580.259,2721602.000
4,4.397,3631.507,156.394,3085,4172,15966.073,2788997.000
5,559.992,3909.455,744.369,2185,7116,2189265.357,382426824.000
6,3.967,598.408,51.449,445,760,2374.001,414697.000
7,4.397,3831.618,186.663,3377,4391,16845.874,2942683.000
8,4.397,2263.323,376.781,1636,3127,9950.795,1738232.000
9,4.397,2431.974,148.705,2018,2842,10692.277,1867756.000
10,559.992,2535.773,564.449,1027,4391,1420013.784,248051868.000
