 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.881,813.134,94.244,566,1182,5595.398,2715054
2,1.583,4463.208,166.906,3978,5060,7064.166,3427744
3,1.583,4264.533,196.947,3708,4865,6749.711,3275161
4,1.583,3809.066,334.592,3085,4585,6028.820,2925363
5,247.303,3421.346,688.189,1447,5872,846110.628,410558081
6,6.881,1007.412,89.127,758,1367,6932.278,3363748
7,1.583,5077.384,218.181,4409,5739,8036.256,3899431
8,1.583,3620.180,267.982,2740,4185,5729.858,2780298
9,1.583,4414.402,228.715,3859,5087,6986.919,3390261
10,247.303,3925.271,762.598,1588,5913,970732.949,471028543
